"Pickup_DateTime","DropOff_datetime","PUlocationID","DOlocationID","SR_Flag","Dispatching_base_number","Dispatching_base_num"
"2018-01-03 17:27:07","2018-01-03 18:07:58","161","138","","B02764",""
"2018-01-03 17:02:50","2018-01-03 17:30:20","236","68","","B02764",""
"2018-01-03 17:47:17","2018-01-03 18:06:50","229","143","","B02764",""
"2018-01-03 17:17:00","2018-01-03 18:44:51","","265","","B02546",""
"2018-01-03 17:05:00","2018-01-03 17:19:40","","265","","B02546",""
"2018-01-03 17:26:00","2018-01-03 18:16:06","","265","","B02546",""
"2018-01-03 17:37:00","2018-01-03 17:53:21","","265","","B02546",""
"2018-01-03 17:52:00","2018-01-03 18:07:54","","265","","B02546",""
"2018-01-03 17:05:00","2018-01-03 17:15:29","","265","","B02546",""
"2018-01-03 17:20:00","2018-01-03 17:24:36","","265","","B02546",""
"2018-01-03 17:02:00","2018-01-03 17:18:31","","265","","B02546",""
"2018-01-03 17:19:00","2018-01-03 17:33:20","","265","","B02546",""
"2018-01-03 17:11:00","2018-01-03 17:18:55","","265","","B02546",""
"2018-01-03 17:43:00","2018-01-03 17:54:20","","265","","B02546",""
"2018-01-03 17:02:35","2018-01-03 17:12:16","161","230","","B02682",""
"2018-01-03 17:18:51","2018-01-03 17:33:00","161","237","","B02682",""
"2018-01-03 17:55:57","2018-01-03 18:04:10","107","113","","B02682",""
"2018-01-03 17:08:44","2018-01-03 17:29:37","219","215","1","B02682",""
"2018-01-03 17:17:41","2018-01-03 17:44:04","218","28","1","B02682",""
"2018-01-03 17:11:36","2018-01-03 17:35:05","141","7","1","B02682",""
"2018-01-03 17:24:14","2018-01-03 17:30:42","7","7","1","B02682",""
"2018-01-03 17:24:56","2018-01-03 19:11:28","26","265","","B02682",""
"2018-01-03 17:09:20","2018-01-03 17:18:44","25","181","","B02682",""
"2018-01-03 17:31:32","2018-01-03 17:45:36","181","40","","B02682",""
"2018-01-03 17:50:07","2018-01-03 18:06:42","40","181","","B02682",""
"2018-01-03 17:56:00","2018-01-03 18:04:29","","265","","B02546",""
"2018-01-03 17:07:00","2018-01-03 17:28:07","","265","","B02546",""
"2018-01-03 17:34:00","2018-01-03 18:03:03","","265","","B02546",""
"2018-01-03 17:00:00","2018-01-03 18:28:55","","265","","B02546",""
"2018-01-03 17:41:00","2018-01-03 18:21:37","","265","","B02546",""
"2018-01-03 17:06:36","2018-01-03 17:26:21","","265","","B02550",""
"2018-01-03 17:03:26","2018-01-03 17:15:59","","265","","B02550",""
"2018-01-03 17:57:13","2018-01-03 18:11:09","","265","","B02550",""
"2018-01-03 17:00:58","2018-01-03 17:21:41","","265","","B02550",""
"2018-01-03 17:57:29","2018-01-03 18:16:25","","265","","B02550",""
"2018-01-03 17:32:01","2018-01-03 18:04:06","","265","","B02550",""
"2018-01-03 17:01:02","2018-01-03 17:14:58","181","133","","B02682",""
"2018-01-03 17:44:19","2018-01-03 17:54:22","66","49","","B02682",""
"2018-01-03 17:12:51","2018-01-03 17:19:00","160","160","","B02682",""
"2018-01-03 17:05:17","2018-01-03 17:21:07","92","73","","B02682",""
"2018-01-03 17:17:42","2018-01-03 17:31:06","63","76","","B02682",""
"2018-01-03 17:33:30","2018-01-03 17:45:24","76","76","1","B02682",""
"2018-01-03 17:37:21","2018-01-03 17:45:37","76","76","1","B02682",""
"2018-01-03 17:34:02","2018-01-03 17:41:34","140","229","","B02682",""
"2018-01-03 17:48:39","2018-01-03 17:54:44","141","140","","B02682",""
"2018-01-03 17:01:43","2018-01-03 17:37:16","182","254","1","B02682",""
"2018-01-03 17:24:55","2018-01-03 17:30:14","32","254","1","B02682",""
"2018-01-03 17:11:44","2018-01-03 18:16:28","162","33","","B02764",""
"2018-01-03 17:11:17","2018-01-03 17:32:55","78","168","","B02764",""
"2018-01-03 17:49:22","2018-01-03 18:17:03","42","138","","B02764",""
"2018-01-03 17:04:13","2018-01-03 17:17:51","68","211","","B02764",""
"2018-01-03 17:22:05","2018-01-03 17:46:54","211","143","","B02764",""
"2018-01-03 17:26:06","2018-01-03 17:55:17","226","255","","B02764",""
"2018-01-03 17:57:19","2018-01-03 18:30:20","112","249","","B02764",""
"2018-01-03 17:59:34","2018-01-03 18:18:24","43","234","","B02764",""
"2018-01-03 17:23:41","2018-01-03 17:32:05","48","142","","B02764",""
"2018-01-03 17:40:45","2018-01-03 17:51:30","143","238","","B02764",""
"2018-01-03 17:12:26","2018-01-03 18:17:48","132","161","","B02764",""
"2018-01-03 17:30:10","2018-01-03 18:10:54","","265","","B02550",""
"2018-01-03 17:32:08","2018-01-03 18:08:40","","265","","B02550",""
"2018-01-03 17:46:05","2018-01-03 19:25:06","","265","","B02550",""
"2018-01-03 17:27:56","2018-01-03 18:26:50","","265","","B02550",""
"2018-01-03 17:47:27","2018-01-03 18:19:48","","265","","B02550",""
"2018-01-03 17:12:14","2018-01-03 17:29:50","","265","","B02550",""
"2018-01-03 17:00:59","2018-01-03 17:21:13","","265","","B02550",""
"2018-01-03 17:51:02","2018-01-03 18:11:21","","265","","B02550",""
"2018-01-03 16:53:16","2018-01-03 17:19:49","181","188","","B02871",""
"2018-01-03 16:55:37","2018-01-03 17:02:04","210","150","","B02836",""
"2018-01-03 16:00:40","2018-01-03 16:15:00","69","247","1","B02836",""
"2018-01-03 16:06:06","2018-01-03 16:20:08","69","168","1","B02836",""
"2018-01-03 16:38:43","2018-01-03 16:54:31","159","167","","B02836",""
"2018-01-03 16:04:51","2018-01-03 16:31:34","211","163","","B02836",""
"2018-01-03 16:36:34","2018-01-03 16:51:28","163","230","","B02836",""
"2018-01-03 16:22:55","2018-01-03 16:35:10","141","137","","B02836",""
"2018-01-03 16:40:02","2018-01-03 17:08:13","147","223","","B02836",""
"2018-01-03 16:55:26","2018-01-03 17:00:01","129","70","","B02836",""
"2018-01-03 16:37:05","2018-01-03 17:22:01","14","88","","B02836",""
"2018-01-03 16:20:11","2018-01-03 16:31:25","250","185","","B02836",""
"2018-01-03 16:52:31","2018-01-03 16:55:08","149","149","","B02871",""
"2018-01-03 16:49:39","2018-01-03 17:22:36","17","145","","B02871",""
"2018-01-03 16:24:34","2018-01-03 16:46:25","49","25","1","B02871",""
"2018-01-03 16:07:05","2018-01-03 16:38:12","61","211","","B02871",""
"2018-01-03 16:32:26","2018-01-03 16:44:17","155","91","1","B02871",""
"2018-01-03 16:37:07","2018-01-03 17:19:02","91","61","1","B02871",""
"2018-01-03 16:50:46","2018-01-03 17:01:06","71","188","1","B02871",""
"2018-01-03 16:58:02","2018-01-03 17:08:35","165","178","","B02871",""
"2018-01-03 16:04:05","2018-01-03 16:18:30","51","212","","B02871",""
"2018-01-03 16:22:21","2018-01-03 16:29:37","212","60","","B02871",""
"2018-01-03 16:38:21","2018-01-03 16:54:07","60","78","1","B02871",""
"2018-01-03 16:43:53","2018-01-03 17:02:41","261","224","1","B02800",""
"2018-01-03 16:49:15","2018-01-03 16:58:53","261","4","1","B02800",""
"2018-01-03 16:43:14","2018-01-03 16:53:59","61","177","","B02800",""
"2018-01-03 16:20:04","2018-01-03 17:06:15","244","170","1","B02800",""
"2018-01-03 16:41:47","2018-01-03 17:21:33","143","113","1","B02800",""
"2018-01-03 16:59:23","2018-01-03 17:13:34","170","163","1","B02800",""
"2018-01-03 16:23:11","2018-01-03 16:31:25","239","41","","B02800",""
"2018-01-03 16:56:05","2018-01-03 17:04:00","246","163","","B02800",""
"2018-01-03 16:43:41","2018-01-03 16:56:33","26","26","","B02872",""
"2018-01-03 16:49:57","2018-01-03 17:03:15","239","140","","B02872",""
"2018-01-03 16:51:05","2018-01-03 16:56:06","146","7","","B02872",""
"2018-01-03 16:45:49","2018-01-03 17:12:54","185","169","","B02836",""
"2018-01-03 16:01:43","2018-01-03 16:20:58","158","163","","B02836",""
"2018-01-03 16:35:06","2018-01-03 16:41:02","164","137","","B02836",""
"2018-01-03 16:46:38","2018-01-03 17:33:03","170","181","","B02836",""
"2018-01-03 16:08:47","2018-01-03 17:16:28","137","1","","B02836",""
"2018-01-03 16:37:02","2018-01-03 16:48:32","113","211","","B02836",""
"2018-01-03 16:52:58","2018-01-03 16:59:14","211","90","","B02836",""
"2018-01-03 16:08:20","2018-01-03 16:22:44","225","36","1","B02836",""
"2018-01-03 16:26:48","2018-01-03 17:35:32","36","265","","B02836",""
"2018-01-03 16:03:14","2018-01-03 16:24:48","95","226","1","B02836",""
"2018-01-03 16:14:17","2018-01-03 17:00:30","196","65","1","B02836",""
"2018-01-03 16:42:24","2018-01-03 16:59:29","60","169","1","B02871",""
"2018-01-03 16:40:44","2018-01-03 16:52:13","56","196","","B02871",""
"2018-01-03 16:53:07","2018-01-03 17:21:12","196","197","","B02871",""
"2018-01-03 16:04:43","2018-01-03 17:16:13","237","245","","B02871",""
"2018-01-03 16:37:37","2018-01-03 17:18:47","216","71","1","B02871",""
"2018-01-03 16:20:14","2018-01-03 16:56:54","183","4","","B02871",""
"2018-01-03 16:40:07","2018-01-03 17:00:25","231","170","","B02871",""
"2018-01-03 16:33:37","2018-01-03 17:00:50","25","177","","B02871",""
"2018-01-03 16:23:55","2018-01-03 17:15:36","238","265","","B02871",""
"2018-01-03 16:04:22","2018-01-03 16:26:14","165","67","1","B02871",""
"2018-01-03 16:08:21","2018-01-03 16:29:35","165","67","1","B02871",""
"2018-01-03 16:41:47","2018-01-03 16:58:30","141","170","","B02872",""
"2018-01-03 16:16:21","2018-01-03 16:49:23","248","247","1","B02872",""
"2018-01-03 16:39:49","2018-01-03 17:00:22","69","244","1","B02872",""
"2018-01-03 16:00:00","2018-01-03 16:20:50","129","112","","B02872",""
"2018-01-03 16:23:59","2018-01-03 16:34:38","112","255","","B02872",""
"2018-01-03 16:54:51","2018-01-03 17:22:36","255","141","","B02872",""
"2018-01-03 16:00:15","2018-01-03 16:16:24","31","94","1","B02872",""
"2018-01-03 16:49:02","2018-01-03 17:09:30","247","136","1","B02872",""
"2018-01-03 16:58:17","2018-01-03 17:21:41","235","127","1","B02872",""
"2018-01-03 16:32:11","2018-01-03 17:00:37","78","254","1","B02872",""
"2018-01-03 16:38:14","2018-01-03 16:51:22","31","32","1","B02872",""
"2018-01-03 16:15:53","2018-01-03 16:27:37","29","123","","B02836",""
"2018-01-03 16:37:51","2018-01-03 17:00:54","108","26","1","B02836",""
"2018-01-03 16:41:54","2018-01-03 16:51:28","108","21","1","B02836",""
"2018-01-03 16:06:58","2018-01-03 16:16:26","91","39","1","B02836",""
"2018-01-03 16:30:34","2018-01-03 16:37:41","188","72","1","B02836",""
"2018-01-03 16:34:16","2018-01-03 16:47:01","188","71","1","B02836",""
"2018-01-03 16:59:35","2018-01-03 17:24:22","72","17","1","B02836",""
"2018-01-03 16:14:37","2018-01-03 16:21:06","108","11","","B02836",""
"2018-01-03 16:46:53","2018-01-03 16:52:55","22","11","","B02836",""
"2018-01-03 16:58:16","2018-01-03 17:18:33","22","123","","B02836",""
"2018-01-03 16:23:00","2018-01-03 16:41:07","12","164","","B02836",""
"2018-01-03 16:21:42","2018-01-03 16:42:03","67","14","1","B02871",""
"2018-01-03 16:08:38","2018-01-03 16:18:16","257","227","","B02871",""
"2018-01-03 16:32:58","2018-01-03 16:43:06","228","228","","B02871",""
"2018-01-03 16:53:36","2018-01-03 17:08:12","228","14","","B02871",""
"2018-01-03 16:04:02","2018-01-03 17:35:42","210","265","","B02871",""
"2018-01-03 16:01:53","2018-01-03 16:29:57","188","39","","B02871",""
"2018-01-03 16:34:42","2018-01-03 16:46:03","39","155","","B02871",""
"2018-01-03 16:49:55","2018-01-03 16:59:33","155","39","","B02871",""
"2018-01-03 16:37:49","2018-01-03 16:44:54","","265","","B02472",""
"2018-01-03 16:59:43","2018-01-03 17:15:09","","265","","B02472",""
"2018-01-03 16:58:40","2018-01-03 16:58:42","","265","","B02472",""
"2018-01-03 16:01:51","2018-01-03 16:20:40","","265","","B02472",""
"2018-01-03 16:51:43","2018-01-03 17:36:47","","","","B01593",""
"2018-01-03 16:58:47","2018-01-03 17:33:56","","","","B01593",""
"2018-01-03 16:39:37","2018-01-03 17:02:20","","","","B01593",""
"2018-01-03 16:04:09","2018-01-03 16:06:49","","","","B01593",""
"2018-01-03 16:44:47","2018-01-03 16:50:57","","","","B01593",""
"2018-01-03 16:22:00","2018-01-03 16:41:00","","","","B01601",""
"2018-01-03 16:43:00","2018-01-03 17:01:00","","","","B01601",""
"2018-01-03 16:40:00","2018-01-03 16:57:00","","","","B01601",""
"2018-01-03 16:07:00","2018-01-03 16:57:00","","","","B01601",""
"2018-01-03 16:21:00","2018-01-03 17:38:00","","","","B01601",""
"2018-01-03 16:04:00","2018-01-03 16:19:00","","","","B01601",""
"2018-01-03 16:30:00","2018-01-03 17:07:00","","","","B01601",""
"2018-01-03 16:37:54","2018-01-03 17:21:08","198","61","","B02510",""
"2018-01-03 16:29:26","2018-01-03 16:35:21","74","75","","B02510",""
"2018-01-03 16:40:05","2018-01-03 16:52:39","74","41","1","B02510",""
"2018-01-03 16:12:16","2018-01-03 16:26:41","90","233","","B02510",""
"2018-01-03 16:19:25","2018-01-03 16:58:14","138","148","","B02510",""
"2018-01-03 16:24:31","2018-01-03 16:59:51","63","80","1","B02510",""
"2018-01-03 16:00:01","2018-01-03 16:19:39","45","164","","B02510",""
"2018-01-03 16:25:24","2018-01-03 17:12:11","161","138","","B02510",""
"2018-01-03 16:52:35","2018-01-03 17:22:39","118","245","","B02510",""
"2018-01-03 16:34:29","2018-01-03 16:40:12","51","51","","B02510",""
"2018-01-03 16:04:15","2018-01-03 16:09:49","144","144","","B02510",""
"2018-01-03 16:34:07","2018-01-03 16:50:23","151","42","","B02510",""
"2018-01-03 16:55:06","2018-01-03 17:06:19","42","74","","B02510",""
"2018-01-03 16:57:01","2018-01-03 16:57:03","","265","","B02472",""
"2018-01-03 16:20:32","2018-01-03 16:20:34","","265","","B02472",""
"2018-01-03 16:31:15","2018-01-03 16:35:20","","265","","B02472",""
"2018-01-03 16:37:07","2018-01-03 16:37:09","","265","","B02472",""
"2018-01-03 16:56:09","2018-01-03 16:56:14","","265","","B02472",""
"2018-01-03 16:16:00","2018-01-03 16:27:00","","","","B02488",""
"2018-01-03 16:40:00","2018-01-03 17:50:00","","","","B02488",""
"2018-01-03 16:33:00","2018-01-03 16:58:00","","","","B02488",""
"2018-01-03 16:33:00","2018-01-03 17:09:00","","","","B02488",""
"2018-01-03 16:15:00","2018-01-03 16:24:00","","","","B02488",""
"2018-01-03 16:02:00","2018-01-03 18:57:00","","","","B02488",""
"2018-01-03 16:28:00","2018-01-03 16:45:00","","","","B01601",""
"2018-01-03 16:50:00","2018-01-03 17:01:00","","","","B01601",""
"2018-01-03 16:57:00","2018-01-03 17:19:00","","","","B01601",""
"2018-01-03 16:45:39","2018-01-03 17:13:42","","265","","B01606",""
"2018-01-03 16:42:56","2018-01-03 17:02:58","","265","","B01606",""
"2018-01-03 16:28:44","2018-01-03 16:49:55","","265","","B01606",""
"2018-01-03 16:05:42","2018-01-03 16:27:35","","265","","B01606",""
"2018-01-03 16:59:28","2018-01-03 16:59:35","","265","","B01606",""
"2018-01-03 16:26:43","2018-01-03 16:43:55","","265","","B01606",""
"2018-01-03 16:07:06","2018-01-03 16:17:36","","265","","B01606",""
"2018-01-03 16:09:25","2018-01-03 16:16:49","","265","","B01606",""
"2018-01-03 16:31:53","2018-01-03 16:50:55","140","186","","B02510",""
"2018-01-03 16:28:14","2018-01-03 16:46:03","22","26","","B02510",""
"2018-01-03 16:50:55","2018-01-03 17:00:28","133","181","","B02510",""
"2018-01-03 16:10:07","2018-01-03 16:18:16","181","106","","B02510",""
"2018-01-03 16:36:45","2018-01-03 16:58:12","106","33","","B02510",""
"2018-01-03 16:21:21","2018-01-03 21:33:57","213","129","","B02510",""
"2018-01-03 16:29:02","2018-01-03 16:39:46","198","198","","B02510",""
"2018-01-03 16:46:01","2018-01-03 17:06:21","198","225","1","B02510",""
"2018-01-03 16:41:57","2018-01-03 16:49:35","234","164","","B02510",""
"2018-01-03 16:02:55","2018-01-03 16:24:49","142","75","","B02510",""
"2018-01-03 16:26:48","2018-01-03 16:37:26","75","263","1","B02510",""
"2018-01-03 16:03:24","2018-01-03 16:13:19","7","260","","B02510",""
"2018-01-03 16:14:49","2018-01-03 16:43:13","260","82","1","B02510",""
"2018-01-03 16:04:00","2018-01-03 18:32:00","","","","B02488",""
"2018-01-03 16:11:00","2018-01-03 17:48:00","","","","B02488",""
"2018-01-03 16:41:00","2018-01-03 18:17:00","","","","B02488",""
"2018-01-03 16:41:00","2018-01-03 18:18:00","","","","B02488",""
"2018-01-03 16:06:00","2018-01-03 16:13:00","","","","B02488",""
"2018-01-03 16:54:00","2018-01-03 18:13:00","","","","B02488",""
"2018-01-03 16:01:00","2018-01-03 17:44:00","","","","B02488",""
"2018-01-03 16:49:46","2018-01-03 16:50:23","","265","","B02505",""
"2018-01-03 16:56:04","2018-01-03 17:01:42","","265","","B02509",""
"2018-01-03 16:46:18","2018-01-03 17:43:59","","265","","B02509",""
"2018-01-03 16:53:01","2018-01-03 17:20:29","","265","","B02509",""
"2018-01-03 16:47:46","2018-01-03 16:57:57","","265","","B01606",""
"2018-01-03 16:44:15","2018-01-03 16:45:51","","265","","B01606",""
"2018-01-03 16:58:33","2018-01-03 17:05:03","","265","","B01606",""
"2018-01-03 16:07:01","2018-01-03 16:20:36","","265","","B01606",""
"2018-01-03 16:46:35","2018-01-03 17:07:49","","265","","B01606",""
"2018-01-03 16:09:11","2018-01-03 16:39:01","","265","","B01606",""
"2018-01-03 16:48:25","2018-01-03 16:52:54","","265","","B01606",""
"2018-01-03 16:48:36","2018-01-03 17:02:50","","265","","B01606",""
"2018-01-03 16:21:43","2018-01-03 16:49:05","","265","","B01606",""
"2018-01-03 16:12:56","2018-01-03 16:23:18","","265","","B01606",""
"2018-01-03 16:33:38","2018-01-03 16:39:03","","265","","B01606",""
"2018-01-03 16:20:59","2018-01-03 16:35:37","129","56","1","B02510",""
"2018-01-03 16:53:06","2018-01-03 17:05:00","56","173","","B02510",""
"2018-01-03 16:15:26","2018-01-03 16:50:29","127","138","","B02510",""
"2018-01-03 16:15:39","2018-01-03 17:01:47","137","3","1","B02510",""
"2018-01-03 16:14:42","2018-01-03 16:27:29","162","163","","B02510",""
"2018-01-03 16:07:14","2018-01-03 16:14:55","236","262","1","B02510",""
"2018-01-03 16:17:48","2018-01-03 16:49:48","262","151","1","B02510",""
"2018-01-03 16:26:22","2018-01-03 16:45:13","75","166","1","B02510",""
"2018-01-03 16:35:20","2018-01-03 16:54:45","74","24","1","B02510",""
"2018-01-03 16:59:10","2018-01-03 17:27:28","151","13","","B02510",""
"2018-01-03 16:27:16","2018-01-03 16:35:03","94","235","1","B02510",""
"2018-01-03 16:31:27","2018-01-03 17:19:16","138","49","","B02510",""
"2018-01-03 16:50:10","2018-01-03 18:04:44","132","211","","B02510",""
"2018-01-03 16:55:30","2018-01-03 17:18:45","","265","","B01606",""
"2018-01-03 16:22:18","2018-01-03 17:19:12","","265","","B01606",""
"2018-01-03 16:14:51","2018-01-03 16:16:22","","265","","B01606",""
"2018-01-03 16:38:41","2018-01-03 16:45:11","","265","","B01606",""
"2018-01-03 16:53:21","2018-01-03 16:59:03","","265","","B01606",""
"2018-01-03 16:21:52","2018-01-03 16:36:11","","265","","B01606",""
"2018-01-03 16:54:55","2018-01-03 16:57:19","","265","","B01606",""
"2018-01-03 16:45:11","2018-01-03 17:11:45","","265","","B01606",""
"2018-01-03 16:18:05","2018-01-03 16:43:49","","265","","B01606",""
"2018-01-03 16:23:18","2018-01-03 16:53:33","","265","","B01606",""
"2018-01-03 16:48:56","2018-01-03 16:48:58","","265","","B01606",""
"2018-01-03 16:21:00","2018-01-03 16:43:28","","265","","B02509",""
"2018-01-03 16:27:14","2018-01-03 16:47:22","","265","","B02509",""
"2018-01-03 16:50:02","2018-01-03 17:22:54","","265","","B02509",""
"2018-01-03 16:04:48","2018-01-03 16:06:15","","265","","B02509",""
"2018-01-03 16:13:02","2018-01-03 16:41:42","","265","","B02509",""
"2018-01-03 16:30:56","2018-01-03 16:46:27","","265","","B02509",""
"2018-01-03 16:59:26","2018-01-03 17:10:50","","265","","B02509",""
"2018-01-03 16:13:53","2018-01-03 16:26:57","","265","","B02509",""
"2018-01-03 16:14:32","2018-01-03 16:26:29","","265","","B02509",""
"2018-01-03 16:08:42","2018-01-03 16:40:16","","265","","B02509",""
"2018-01-03 16:22:02","2018-01-03 16:51:42","","265","","B02509",""
"2018-01-03 16:23:45","2018-01-03 16:24:51","","265","","B01606",""
"2018-01-03 16:43:12","2018-01-03 17:00:48","","265","","B01606",""
"2018-01-03 16:01:27","2018-01-03 16:11:30","","265","","B01606",""
"2018-01-03 16:07:32","2018-01-03 16:19:15","","265","","B01606",""
"2018-01-03 16:39:32","2018-01-03 16:46:45","","265","","B01606",""
"2018-01-03 16:34:23","2018-01-03 16:47:06","","265","","B01606",""
"2018-01-03 16:26:53","2018-01-03 16:31:23","","265","","B01616",""
"2018-01-03 16:18:52","2018-01-03 16:26:52","","265","","B01616",""
"2018-01-03 16:43:45","2018-01-03 16:56:27","","265","","B01616",""
